,Tavg,Htg Fraction,,All Conditioning,Overall COP,,,,,,,,,,,,,,,,,,,,,,
,2.446759292,0.820472963,,1481.670972,3.826129552,,,,,,,,,,,,,,,,,,,,,,
,0.692129583,0.820688842,,1461.147222,3.539849369,,,,,,,,,,,,,,,,,,,,,,
,1.379629667,0.82099161,,1497.136528,3.40149607,,,,,,,,,,,,,,,,,,,,,,
,-0.250000083,0.821217404,,1560.554583,3.578219669,,,,,,,,,,,,,,,,,,,,,,
,-4.541667042,0.82201537,,1634.972639,3.180336374,,,,,,,,,,,,,,,,,,,,,,
,2.414352042,0.823516194,,1422.226806,3.677659784,,,,,,,,,,,,,,,,,,,,,,
,1.703703792,0.824159023,,1171.513056,3.682259434,,,,,,,,,,,,,,,,,,,,,,
,-0.581018583,0.824946046,,1685.194722,4.112130614,,,,,,,,,,,,,,,,,,,,,,
,4.61342625,0.825166531,,989.5130556,3.43747303,,,,,,,,,,,,,,,,,,,,,,
,1.131944667,0.825629289,,1577.099722,3.999333861,,,,,,,,,,,,,,,,,,,,,,
,2.159722417,0.825782299,,1532.565278,3.990480551,,,,,,,,,,,,,,,,,,,,,,
,-0.178240792,0.82585175,,1625.052222,3.775322809,,,,,,,,,,,,,,,,,,,,,,
,-3.449109833,0.825862308,,2009.90375,4.129000578,,,,,,,,,,,,,,,,,,,,,,
,-1.307870542,0.826984485,,1548.994028,3.400641012,,,,,,,,,,,,,,,,,,,,,,
,-0.037037125,0.828395769,,1550.078333,3.530062022,,,,,,,,,,,,,,,,,,,,,,
,-0.599537167,0.828619068,,1633.787361,3.564124414,,,,,,,,,,,,,,,,,,,,,,
,0.972222333,0.831955721,,1588.866944,3.859933972,,,,,,,,,,,,,,,,,,,,,,
,5.00694475,0.832061398,,1042.0475,3.491290242,,,,,,,,,,,,,,,,,,,,,,
,-1.116895125,0.833215491,,1684.80875,3.723630584,,,,,,,,,,,,,,,,,,,,,,
,0.15277775,0.833956609,,1662.216111,3.705853816,,,,,,,,,,,,,,,,,,,,,,
,-2.650463167,0.833975334,,1686.496389,3.460611289,,,,,,,,,,,,,,,,,,,,,,
,-1.36111125,0.834863336,,1350.396667,3.636152938,,,,,,,,,,,,,,,,,,,,,,
,-3.692129875,0.835158518,,1656.136528,3.356099677,,,,,,,,,,,,,,,,,,,,,,
,-1.958333542,0.837434106,,1796.194722,3.948305841,,,,,,,,,,,,,,,,,,,,,,
,0.027777833,0.838240561,,1613.507083,3.711254139,,,,,,,,,,,,,,,,,,,,,,
,4.120370667,0.838582318,,1344.338472,3.770505981,,,,,,,,,,,,,,,,,,,,,,
,-0.166666792,0.839560434,,1745.205417,3.976673707,,,,,,,,,,,,,,,,,,,,,,
,0.092592625,0.839770019,,1641.390694,3.827775449,,,,,,,,,,,,,,,,,,,,,,
,-2.743055833,0.840532206,,1787.194722,3.745028209,,,,,,,,,,,,,,,,,,,,,,
,-2.261574292,0.8414711,,1753.623472,3.785904998,,,,,,,,,,,,,,,,,,,,,,
,9.520834083,0.843137255,,510,2.811612038,,,,,,,,,,,,,,,,,,,,,,
,-1.250000292,0.843536391,,1629.771944,3.328098716,,,,,,,,,,,,,,,,,,,,,,
,-0.3310185,0.844761064,,1816.554583,4.144729599,,,,,,,,,,,,,,,,,,,,,,
,-3.090278042,0.845347012,,1836.369306,3.812896081,,,,,,,,,,,,,,,,,,,,,,
,1.442129708,0.847698438,,1792.496389,4.076814808,,,,,,,,,,,,,,,,,,,,,,
,1.192129708,0.85091071,,1260.989306,3.422503652,,,,,,,,,,,,,,,,,,,,,,
,-0.020833417,0.851251609,,1284.0475,3.482534794,,,,,,,,,,,,,,,,,,,,,,
,-0.032407583,0.852916748,,1550.1425,3.322845169,,,,,,,,,,,,,,,,,,,,,,
,-1.439815,0.853588685,,2008.041528,4.18419914,,,,,,,,,,,,,,,,,,,,,,
,-2.071759417,0.853761509,,1285.57125,3.047962007,,,,,,,,,,,,,,,,,,,,,,
,2.023148292,0.855091186,,1566.502361,3.802000079,,,,,,,,,,,,,,,,,,,,,,
,-2.703703917,0.861778244,,1982.321806,3.943419994,,,,,,,,,,,,,,,,,,,,,,
,-3.381944792,0.862731363,,1376.862222,3.057233777,,,,,,,,,,,,,,,,,,,,,,
,1.03472225,0.86308485,,1278.163889,3.220119292,,,,,,,,,,,,,,,,,,,,,,
,4.581018958,0.863800228,,826.6226179,2.97255481,,,,,,,,,,,,,,,,,,,,,,
,-3.601852125,0.865432742,,2010.147222,3.834996655,,,,,,,,,,,,,,,,,,,,,,
,-2.696759542,0.866807544,,1944.554583,3.750269669,,,,,,,,,,,,,,,,,,,,,,
,-1.199074125,0.867463962,,1380.756528,3.484026218,,,,,,,,,,,,,,,,,,,,,,
,-2.104166833,0.867682417,,2055.660278,4.111043813,,,,,,,,,,,,,,,,,,,,,,
,2.606481708,0.868383283,,1253.640139,3.629419977,,,,,,,,,,,,,,,,,,,,,,
,0.287037,0.868532771,,1323.52375,3.477731337,,,,,,,,,,,,,,,,,,,,,,
,1.155092583,0.869527607,,1394.931111,3.657582751,,,,,,,,,,,,,,,,,,,,,,
,1.351851917,0.869637385,,1319.396667,3.570853114,,,,,,,,,,,,,,,,,,,,,,
,0.956018458,0.872594852,,1357.872917,3.43930206,,,,,,,,,,,,,,,,,,,,,,
,-2.972222458,0.872738383,,1453.698333,3.326132399,,,,,,,,,,,,,,,,,,,,,,
,-4.479167,0.873277904,,2020.168611,4.121927239,,,,,,,,,,,,,,,,,,,,,,
,-3.210648417,0.873365654,,2061.052222,3.841333779,,,,,,,,,,,,,,,,,,,,,,
,-1.217592667,0.873941532,,1459.640139,3.509588907,,,,,,,,,,,,,,,,,,,,,,
,-3.025463292,0.874500336,,1625.502361,3.819786519,,,,,,,,,,,,,,,,,,,,,,
,-2.766203917,0.87687253,,1526.872917,3.518621926,,,,,,,,,,,,,,,,,,,,,,
,0.287037125,0.877351002,,1434.989306,3.695943648,,,,,,,,,,,,,,,,,,,,,,
,-0.89814825,0.878982588,,1404.756528,3.33546237,,,,,,,,,,,,,,,,,,,,,,
,-0.650463,0.879107896,,1555.105694,4.015760561,,,,,,,,,,,,,,,,,,,,,,
,-1.557870625,0.879583739,,1494.814722,3.665822683,,,,,,,,,,,,,,,,,,,,,,
,-1.530092708,0.879947253,,1540.989306,3.636032932,,,,,,,,,,,,,,,,,,,,,,
,-1.062500167,0.881273204,,1532.931111,3.628346273,,,,,,,,,,,,,,,,,,,,,,
,5.837963458,0.881899872,,779,2.839535944,,,,,,,,,,,,,,,,,,,,,,
,0.407407458,0.88344379,,1458.52375,3.616019768,,,,,,,,,,,,,,,,,,,,,,
,0.604166625,0.884623471,,1508.105694,3.746840842,,,,,,,,,,,,,,,,,,,,,,
,-4.298611417,0.896673037,,1664.61875,3.828993065,,,,,,,,,,,,,,,,,,,,,,
,-3.967593125,0.902865958,,1708.978611,3.9338357,,,,,,,,,,,,,,,,,,,,,,
,-10.59722313,0.904261431,,2646.443889,3.953252963,,,,,,,,,,,,,,,,,,,,,,
,4.331018875,0.904853339,,822.3978495,3.013466879,,,,,,,,,,,,,,,,,,,,,,
,1.46064825,0.905129348,,890.7501111,2.883894115,,,,,,,,,,,,,,,,,,,,,,
,-10.59722313,0.905382669,,2599.946528,3.883795291,,,,,,,,,,,,,,,,,,,,,,
,0.5555555,0.909090909,,1238,3.427297526,,,,,,,,,,,,,,,,,,,,,,
,4.953704042,0.910560345,,1000,3.427815156,,,,,,,,,,,,,,,,,,,,,,
,4.43287075,0.91243717,,921.8284434,3.080689529,,,,,,,,,,,,,,,,,,,,,,
,4.43287075,0.913850554,,856.7321378,2.863141992,,,,,,,,,,,,,,,,,,,,,,
,3.497685417,0.914085914,,1073,3.32702241,,,,,,,,,,,,,,,,,,,,,,
,0.5555555,0.914378029,,1238,3.427297526,,,,,,,,,,,,,,,,,,,,,,
,4.104167083,0.914744233,,1069,3.512361263,,,,,,,,,,,,,,,,,,,,,,
,1.071759333,0.914803951,,994.3886237,2.983011334,,,,,,,,,,,,,,,,,,,,,,
,4.953704042,0.917,,1000,3.427815156,,,,,,,,,,,,,,,,,,,,,,
,1.5949075,0.9197531,,985.8009394,2.792470967,,,,,,,,,,,,,,,,,,,,,,
,3.497685417,0.919850885,,1073,3.32702241,,,,,,,,,,,,,,,,,,,,,,
,4.104167083,0.920486436,,1069,3.512361263,,,,,,,,,,,,,,,,,,,,,,
,5.337963417,0.923135424,,1010.657376,3.278294537,,,,,,,,,,,,,,,,,,,,,,
,3.881944708,0.926022355,,870.3736965,2.84314502,,,,,,,,,,,,,,,,,,,,,,
,3.22453725,0.928029853,,1005.293333,3.081665432,,,,,,,,,,,,,,,,,,,,,,
,1.30324075,0.935119887,,1114.647059,3.0427607,,,,,,,,,,,,,,,,,,,,,,
,5.395833792,0.936904039,,986.3209683,3.230337745,,,,,,,,,,,,,,,,,,,,,,
,2.111111208,0.942475283,,1001.989222,3.051025808,,,,,,,,,,,,,,,,,,,,,,
,-9.884260083,0.943692474,,1919,4.23395431,,,,,,,,,,,,,,,,,,,,,,
,-3.203704042,0.944210529,,1358.378214,3.176416233,,,,,,,,,,,,,,,,,,,,,,
,5.296296708,0.945801182,,893.3645556,2.938432944,,,,,,,,,,,,,,,,,,,,,,
,-9.884260083,0.945805107,,1919,4.23395431,,,,,,,,,,,,,,,,,,,,,,
,1.067129792,0.947108877,,1041.083806,3.138908906,,,,,,,,,,,,,,,,,,,,,,
,0.618055625,0.947790579,,1073.356691,3.144032554,,,,,,,,,,,,,,,,,,,,,,
,2.217592833,0.950519131,,1034.558556,3.010979779,,,,,,,,,,,,,,,,,,,,,,
,0.15277775,0.950765569,,1028.742379,2.945765282,,,,,,,,,,,,,,,,,,,,,,
,4.701389208,0.951304795,,937.3679298,2.814516853,,,,,,,,,,,,,,,,,,,,,,
,-4.567130042,0.953211304,,1508.452215,3.312167282,,,,,,,,,,,,,,,,,,,,,,
,-0.113426042,0.953213368,,1164.071785,3.029874977,,,,,,,,,,,,,,,,,,,,,,
,2.8333335,0.954296425,,1052.007797,3.084609121,,,,,,,,,,,,,,,,,,,,,,
,2.07407425,0.954801987,,1113.926712,3.086775998,,,,,,,,,,,,,,,,,,,,,,
,5.814815167,0.956264608,,964.3624552,2.87551279,,,,,,,,,,,,,,,,,,,,,,
,1.76157425,0.9564187,,1194.029904,3.337044508,,,,,,,,,,,,,,,,,,,,,,
,0.821759333,0.957554838,,1176.110955,3.022663516,,,,,,,,,,,,,,,,,,,,,,
,4.782407833,0.958112617,,1084.126708,3.017661001,,,,,,,,,,,,,,,,,,,,,,
,-0.212962917,0.95832789,,1202.137157,3.310208074,,,,,,,,,,,,,,,,,,,,,,
,0.53472225,0.959820932,,1159.79303,3.108218522,,,,,,,,,,,,,,,,,,,,,,
,-0.942129625,0.959975592,,1382.826691,3.304048764,,,,,,,,,,,,,,,,,,,,,,
,-0.187505667,0.960378571,,1142.836374,2.972880144,,,,,,,,,,,,,,,,,,,,,,
,1.912037125,0.9621506,,1155.461299,3.191524081,,,,,,,,,,,,,,,,,,,,,,
,0.131944375,0.962296011,,1214.349569,3.083118068,,,,,,,,,,,,,,,,,,,,,,
,3.129629792,0.962647456,,1085.782556,2.945049319,,,,,,,,,,,,,,,,,,,,,,
,0.793981625,0.962945638,,1177.356855,3.077352802,,,,,,,,,,,,,,,,,,,,,,
,4.60879675,0.964333773,,1147.217813,3.068514042,,,,,,,,,,,,,,,,,,,,,,
,2.173611292,0.964593604,,1314.103253,3.311329871,,,,,,,,,,,,,,,,,,,,,,
,-0.328703792,0.964612464,,1409.553379,3.358498028,,,,,,,,,,,,,,,,,,,,,,
,-0.821759292,0.964879506,,1420.421268,3.400409895,,,,,,,,,,,,,,,,,,,,,,
,4.736111458,0.965027249,,1121.58162,3.166247111,,,,,,,,,,,,,,,,,,,,,,
,4.129629958,0.965135845,,1195.029271,3.125341796,,,,,,,,,,,,,,,,,,,,,,
,2.752314958,0.965157507,,1156.652,3.287391655,,,,,,,,,,,,,,,,,,,,,,
,0.618055583,0.965286977,,1271.663421,3.088056247,,,,,,,,,,,,,,,,,,,,,,
,0.877314875,0.96575642,,1287.19031,3.181306432,,,,,,,,,,,,,,,,,,,,,,
,-2.8217595,0.965874583,,1400.413574,2.960354829,,,,,,,,,,,,,,,,,,,,,,
,1.247685208,0.967372625,,1468.671574,3.27477168,,,,,,,,,,,,,,,,,,,,,,
,1.516203792,0.968789151,,1104.87435,2.939606095,,,,,,,,,,,,,,,,,,,,,,
,1.365741,0.968833144,,1248.987455,3.13565764,,,,,,,,,,,,,,,,,,,,,,
,0.645833458,0.96897702,,1194.673084,3.220855316,,,,,,,,,,,,,,,,,,,,,,
,4.555555875,0.969451371,,1114.572725,3.165342765,,,,,,,,,,,,,,,,,,,,,,
,2.212963125,0.969722927,,1108.611165,2.97230247,,,,,,,,,,,,,,,,,,,,,,
,-0.495370375,0.969737297,,1253.19613,3.007736554,,,,,,,,,,,,,,,,,,,,,,
,-0.138888833,0.970444971,,1321.764855,3.059494961,,,,,,,,,,,,,,,,,,,,,,
,3.527778125,0.970725733,,1159.572725,3.153921631,,,,,,,,,,,,,,,,,,,,,,
,0.94212975,0.970880332,,1348.70641,3.071052094,,,,,,,,,,,,,,,,,,,,,,
,-0.449074167,0.971158799,,1268.806381,3.140571734,,,,,,,,,,,,,,,,,,,,,,
,4.856481875,0.971487403,,1037.476949,2.818230661,,,,,,,,,,,,,,,,,,,,,,
,-0.750069208,0.97186199,,1274.760452,3.2660342,,,,,,,,,,,,,,,,,,,,,,
,1.053240833,0.97233217,,1258.986776,3.007105755,,,,,,,,,,,,,,,,,,,,,,
,2.115740833,0.972541776,,1212.664942,3.20431446,,,,,,,,,,,,,,,,,,,,,,
,-0.763888875,0.972646195,,1333.622048,3.193381843,,,,,,,,,,,,,,,,,,,,,,
,0.023148208,0.972691117,,1421.552492,3.518628569,,,,,,,,,,,,,,,,,,,,,,
,-2.393518667,0.973163894,,1298.769297,3.139341575,,,,,,,,,,,,,,,,,,,,,,
,-2.148148292,0.975876351,,1402.822668,2.974113737,,,,,,,,,,,,,,,,,,,,,,
,-3.743055875,0.976063731,,1418.019889,3.009184639,,,,,,,,,,,,,,,,,,,,,,
,-4.611111583,0.976084366,,1418.125889,2.757296346,,,,,,,,,,,,,,,,,,,,,,
,-7.902778375,0.977403174,,1819.076929,3.184783132,,,,,,,,,,,,,,,,,,,,,,
,-1.171296458,0.977746098,,1597.786738,3.651599562,,,,,,,,,,,,,,,,,,,,,,
,-6.356482083,0.978406561,,1899.866485,3.442167226,,,,,,,,,,,,,,,,,,,,,,
,-0.699074167,0.978769629,,1365.687394,2.966902036,,,,,,,,,,,,,,,,,,,,,,
,0.395833292,0.979802612,,1430.398616,3.388626299,,,,,,,,,,,,,,,,,,,,,,
,-7.641204417,0.981148857,,1752.405444,3.410082496,,,,,,,,,,,,,,,,,,,,,,
,-11.51157492,0.982533334,,1951.43161,3.317004754,,,,,,,,,,,,,,,,,,,,,,
,-7.180556125,0.983585081,,1882.597296,3.243449415,,,,,,,,,,,,,,,,,,,,,,
,-3.601852208,0.983803018,,1603.468514,3.220543532,,,,,,,,,,,,,,,,,,,,,,
,-6.467593167,0.983824165,,1549.966598,2.730577371,,,,,,,,,,,,,,,,,,,,,,
,-6.178241125,0.985459801,,2068.410218,3.506880032,,,,,,,,,,,,,,,,,,,,,,
,-12.31713058,0.985659418,,1778.180851,3.093726623,,,,,,,,,,,,,,,,,,,,,,
,-9.326389625,0.985899154,,1827.189268,3.34084123,,,,,,,,,,,,,,,,,,,,,,
,-5.622685625,0.986813329,,1955.815935,3.247936683,,,,,,,,,,,,,,,,,,,,,,
,-7.912037667,0.987745718,,2383.933705,3.841795479,,,,,,,,,,,,,,,,,,,,,,
,-9.1296305,0.987810465,,2510.308519,3.8960057,,,,,,,,,,,,,,,,,,,,,,
,-6.946759833,0.988041791,,2149.49949,3.56336761,,,,,,,,,,,,,,,,,,,,,,
,-11.39583429,0.988632307,,2623.410218,3.819091617,,,,,,,,,,,,,,,,,,,,,,
,-12.47916767,0.989615569,,2368.940487,3.369014791,,,,,,,,,,,,,,,,,,,,,,
,-13.69907512,0.991455889,,2860.415154,4.133404272,,,,,,,,,,,,,,,,,,,,,,
