,,klimatst -  / kl_FRE / 001 / Temperatur utomhus,A0133011 - Studenthuset / el_007 / 001 / Energi,A0133011 - Studenthuset / kb_001 / 001 / Volym,A0133011 - Studenthuset / kb_001 / 001 / Temp fram,A0133011 - Studenthuset / kb_001 / 001 / Temp retur,,A0133011 - Studenthuset / kb_001 / 001 / Energi,,,A0133011 - Studenthuset / fj_001 / 001 / Volym,A0133011 - Studenthuset / fj_001 / 001 / Temp fram,A0133011 - Studenthuset / fj_001 / 001 / Temp retur,,A0133011 - Studenthuset / fj_001 / 001 / Energi,A0133011 - Studenthuset / fj_001 / 001 / Effekt,,A0133011 - Studenthuset / vv_001 / 001 / Volym,,,,EL 003,,A0133011 - Studenthuset / kb_101 / 001 / Effekt,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
Date & time,Inter-val #,Ambient temperature (°C),Heat pump _ circulating pump electrical energy consumption,Volume flow of ground loop  for time step.,Loop fluid  to the boreholes,Loop fluid from the boreholes,Calculated heat provided by loop,Cooling energy from meter (smeared out) ①,,Best estimate of cooling provided,Heating volume measurement (low precision),Temperature heating to bldg,Temperature htg return,Calculating heating power from mdot cp DT,Heating energy provided,Heating provided,Best estimate of heating provided,Volume of DHW con-sumed ,Est. of DHW by HP provided assuming Tsupply = sin func; THW=55,COP based on bldg heating only.,COP Based on bldg. heating & DHW heating,EL003,COP Based on Bldg. Htg. & DHW Htg. & (EL003 + EL007),Cooling power (Note- starts on 4/4/16 when meter was installed),Clg fraction [Clg/ (Clg+Htg +DHW)]  ,EL003 (load-side pumps & fans) allocated to cooling (kWh),EL003 (load-side pumps & fans) allocated to heating (kWh),Circulating pump electricity for cooling based on  heating fraction,Circulating pump electricity for heating based on  heating fraction,LPS htg to DHW (kW),LPS htg to building,DHW provided by HP (kW),DHW Load Including Legionella Protection,Est. source-side circ pump energy consumption (kWh/h),LPS htg (total),Month for binning purposes,Useful heat dissipated by LPS to building.,Useful heat dissipated by internal pumps & fans,Day number,Incoming water supply temperature (°C),,,,,,,,,,,,Mean loop temperature (°C),Fractional error in bldg htg provided,Error in bldg htg provided (kWh/h),"Fractional error in bldg clg provided (Calculated starting Sept 1; before that, estimated)",Error in bldg clg provided (kWh/h),Fractional Error in DHW provided by HP,Error in DHW provided by HP (kWh/h),Error in total heating (Bldg + DHW) by heat pumps (kWh/h),Fractional error in total heating provided by heat pumps,,Heating fraction for allocating EL011 Power,Error in EL007 measurement (kWh),Error in EL011 measurement (kWh),Error in EL007 + EL011 for heating (kWh) [Eqn 17],Error in EL011 measurement for heating (kWh),Fractional error in LPS Heating to DHW,Absolute error in LPS Heating to DHW (kW),Error in EL011 measurement for cooling (kWh),,,,,,,
,,°C,kWh,m³,°C,°C,kW,MWh,,kW,m³,°C,°C,kW,MWh,kW,kW,m³,kWh/h,,,,,kW,,,,kW,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/16,1,2.4,11.94,29,8.1,9.1,32.11816417,0.002439024,,2.43902439,5,40,32,46.12471245,0.04,36,36,0,0,3.015075377,3.015075377,11.78,1.517706577,,0.0635,0.682019808,10.06661237,0.065442121,0.965925699,0,3,0,3,1.03136782,3,4,3,10.74863218,91,5.70,,,,,,,,,,,,8.6,5%,1.81,0.055,0.134146341,0.074042926,0,1.814007993,0.050389111,,0.936548223,0.1194,0.19,0.236053987,0.177944162,0.287228132,0,0.012055838,,,,,,,
4/1/16 1:00,2,0.9,10.54,28,8,9.1,34.10972664,0.002439024,,2.43902439,5,38,33,28.83279532,0.03,30,30,0,0,2.84629981,2.84629981,11.51,1.360544218,,0.0752,0.795615685,9.786072929,0.069797849,0.858513537,0,3,0,3,0.928311385,3,4,3,10.58168861,91,5.70,,,,,,,,,,,,8.55,5%,1.53,0.055,0.134146341,0.074042926,0,1.529705854,0.050990195,,0.92481203,0.1054,0.19,0.227564651,0.175714286,0.287228132,0,0.014285714,,,,,,,
4/1/16 2:00,3,0.7,13.45,29,8,9.1,35.32793116,0.002439024,,2.43902439,5,41,33,46.10917291,0.04,44,44,0,0,3.271375465,3.271375465,11.56,1.759296281,,0.0525,0.552974379,9.975657801,0.054168478,0.977199342,0,3,0,3,1.03136782,3,4,3,10.52863218,91,5.70,,,,,,,,,,,,8.55,5%,2.22,0.055,0.134146341,0.074042926,0,2.217120881,0.050389111,,0.947478992,0.1345,0.19,0.245558167,0.180021008,0.287228132,0,0.009978992,,,,,,,
4/1/16 3:00,4,1.1,13.22,29,7.9,8.9,32.11071427,0.002439024,,2.43902439,4,39,33,27.67482747,0.03,28,28,0,0,2.118003026,2.118003026,10.93,1.15942029,,0.0801,0.79315963,9.10547255,0.082641652,0.948726168,0,3,0,3,1.03136782,3,4,3,9.89863218,91,5.70,,,,,,,,,,,,8.4,5%,1.42,0.055,0.134146341,0.074042926,0,1.419311257,0.050689688,,0.919871795,0.1322,0.19,0.240466972,0.174775641,0.287228132,0,0.015224359,,,,,,,
4/1/16 4:01,5,0.8,12.98,29,8,9,32.11443837,0.002439024,,2.43902439,5,42,33,51.86406329,0.04,49,49,0,0,3.775038521,3.775038521,10.59,2.078913874,,0.0474,0.453230544,9.105401636,0.048903168,0.982464651,0,3,0,3,1.03136782,3,4,3,9.55863218,91,5.70,,,,,,,,,,,,8.5,5%,2.47,0.055,0.134146341,0.074042926,0,2.465077065,0.050307695,,0.952584163,0.1298,0.19,0.243735059,0.180990991,0.287228132,0,0.009009009,,,,,,,
4/1/16 5:00,6,1.0,12.54,29,8.5,9,16.06187803,0.002439024,,2.43902439,5,38,33,28.83279532,0.04,23,23,0,0,1.834130781,1.834130781,10.48,0.99913119,,0.0959,0.905909126,8.542723055,0.098884738,0.932483082,0,3,0,3,1.03136782,3,4,3,9.44863218,91,5.70,,,,,,,,,,,,8.75,5%,1.17,0.055,0.134146341,0.074042926,0,1.172774488,0.050990195,,0.904122723,0.1254,0.19,0.23459682,0.171783317,0.287228132,0,0.018216683,,,,,,,
4/1/16 6:00,7,1.3,12.2,28,7.9,8.9,31.00344826,0.002439024,,2.43902439,4,40,33,32.28186259,0.03,44,44,0,0,3.606557377,3.606557377,10.69,1.922236785,,0.0525,0.51269373,9.248994885,0.04875585,0.879555535,0,3,0,3,0.928311385,3,4,3,9.761688615,91,5.70,,,,,,,,,,,,8.4,5%,2.22,0.055,0.134146341,0.074042926,0,2.222335598,0.050507627,,0.947478992,0.122,0.19,0.238940502,0.180021008,0.287228132,0,0.009978992,,,,,,,
4/1/16 7:00,8,1.7,11.83,29,8.5,9,16.06187803,0.002439024,,2.43902439,5,37,32,28.84248949,0.03,20,20,0,0,1.690617075,1.690617075,11.18,0.86918731,,0.1087,1.103112194,9.045519987,0.112105198,0.919262622,0,3,0,3,1.03136782,3,4,3,10.14863218,91,5.70,,,,,,,,,,,,8.75,5%,1.02,0.055,0.134146341,0.074042926,0,1.019803903,0.050990195,,0.891304348,0.1183,0.19,0.229073299,0.169347826,0.287228132,0,0.020652174,,,,,,,
4/1/16 8:00,9,1.9,14.84,29,7.8,8.9,35.31973814,0.002439024,,2.43902439,5,37,32,28.84248949,0.05,34,34,0.03,1.721559838,2.291105121,2.407113197,15.98,1.159038282,,0.0639,0.955438163,13.99319402,0.065919621,0.965448198,0.174583333,3,1.721559838,4.904704501,1.03136782,3.174583333,4,3,14.94863218,91,5.70,,,,,,,,,,,,8.35,5%,1.73,0.055,0.134146341,0.074042926,0.127469327,1.738346464,0.048663789,,0.936085245,0.1484,0.19,0.254224913,0.177856197,0.287228132,0.050145245,0.012143803,,,,,,,
4/1/16 9:00,10,2.2,14.67,29,7.9,9,35.32383372,0.002439024,,2.43902439,6,39,31,55.3682745,0.05,49,49,0.06,3.443119675,3.340149966,3.574854784,16.22,1.697737769,,0.0444,0.674999947,14.51363223,0.045835149,0.98553267,0.349166667,3,3.443119675,6.809409002,1.03136782,3.349166667,4,3,15.18863218,91,5.70,,,,,,,,,,,,8.45,5%,2.47,0.055,0.134146341,0.074042926,0.254938654,2.482193139,0.04733115,,0.955558872,0.1467,0.19,0.258261034,0.181556186,0.287228132,0.10029049,0.008443814,,,,,,,
4/1/16 10:00,11,2.7,15.16,29,8.5,9.1,19.27537253,0.002439024,,2.43902439,5,39,32,40.36591345,0.04,35,35,0.06,3.443119675,2.308707124,2.535825836,16.47,1.215400559,,0.0597,0.921067163,14.51756502,0.061531295,0.969836525,0.349166667,3,3.443119675,6.809409002,1.03136782,3.349166667,4,3,15.43863218,91,5.70,,,,,,,,,,,,8.8,5%,1.77,0.055,0.134146341,0.074042926,0.254938654,1.786055351,0.046459688,,0.940340106,0.1516,0.19,0.25907302,0.17866462,0.287228132,0.10029049,0.01133538,,,,,,,
4/1/16 11:00,12,4.7,10.78,29,7.9,9.3,44.96542983,0.002439024,,2.43902439,4,40,31,41.51922526,0.02,41,41,0.1,5.738532792,3.803339518,4.335670945,17.39,1.659159844,,0.0496,0.811327467,15.54730471,0.051152018,0.980215802,0.581944444,3,5.738532792,9.349015004,1.03136782,3.581944444,4,3,16.35863218,91,5.70,,,,,,,,,,,,8.6,5%,2.06,0.055,0.134146341,0.074042926,0.424897757,2.10592517,0.04505758,,0.95040371,0.1078,0.19,0.241248858,0.180576705,0.287228132,0.167150816,0.009423295,,,,,,,
4/1/16 12:00,13,5.3,10.3,28,8.8,9.3,15.51342482,0.002439024,,2.43902439,3,36,31,17.31131063,0.03,23,23,0.1,5.738532792,2.233009709,2.790148815,17.74,1.024912011,,0.0782,1.315180607,15.49650801,0.072621922,0.855689464,0.581944444,3,5.738532792,9.349015004,0.928311385,3.581944444,4,3,16.81168861,91,5.70,,,,,,,,,,,,9.05,5%,1.17,0.055,0.134146341,0.074042926,0.424897757,1.24737248,0.043404181,,0.921769869,0.103,0.19,0.235061566,0.175136275,0.287228132,0.167150816,0.014863725,,,,,,,
4/1/16 13:01,14,6.9,9.79,29,9.5,9.4,-3.214990267,0.002439024,,2.43902439,4,31,30,4.621021146,0.02,2,2,0.15,8.607799188,0.204290092,1.083534136,18.31,0.37750175,,0.1869,3.230135294,14.04849689,0.192807947,0.838559873,0.872916667,3,8.607799188,12.52352251,1.03136782,3.872916667,4,3,17.27863218,91,5.70,,,,,,,,,,,,9.45,7%,0.14,0.055,0.134146341,0.074042926,0.637346636,0.652848171,0.061544168,,0.813056076,0.0979,0.19,0.223121313,0.154480655,0.287228132,0.250726224,0.035519345,,,,,,,
4/1/16 14:00,15,7.4,10.83,29,9,9.5,16.07121179,0.002439024,,2.43902439,3,37,30,24.23583489,0.02,25,25,0.09,5.164679513,2.308402585,2.785288967,18.3,1.035519379,,0.0748,1.291835283,15.9767969,0.07715477,0.95421305,0.52375,3,5.164679513,8.714113503,1.03136782,3.52375,4,3,17.26863218,91,5.70,,,,,,,,,,,,9.25,5%,1.26,0.055,0.134146341,0.074042926,0.382407981,1.319326957,0.043737476,,0.9251918,0.1083,0.19,0.236963444,0.175786442,0.287228132,0.150435734,0.014213558,,,,,,,
4/1/16 15:00,16,7.5,7.78,29,8.5,9.6,35.34844656,0.002439024,,2.43902439,3,35,29,20.78406111,0.02,20,20,0.13,7.460092629,2.570694087,3.529574888,18.22,1.056157409,,0.0816,1.402164923,15.78646726,0.084133965,0.947233855,0.756527778,3,7.460092629,11.2537195,1.03136782,3.756527778,4,3,17.18863218,91,5.70,,,,,,,,,,,,9.05,5%,1.01,0.055,0.134146341,0.074042926,0.552367084,1.154507329,0.042043097,,0.918424869,0.0778,0.19,0.227751548,0.174500725,0.287228132,0.217296061,0.015499275,,,,,,,
4/1/16 16:00,17,8.6,9.67,29,8.4,9.6,38.55970134,0.004347826,,4.347826087,2,36,29,16.16265878,0.01,19,19,0.15,8.607799188,1.96483971,2.854994745,16.88,1.039841777,,0.1361,2.156336978,13.6922952,0.140326089,0.891041731,0.872916667,3,8.607799188,12.52352251,1.03136782,3.872916667,4,3,15.84863218,91,5.70,,,,,,,,,,,,9,5%,0.96,0.055,0.239130435,0.074042926,0.637346636,1.152010895,0.041727734,,0.863941761,0.0967,0.19,0.229412729,0.164148935,0.287228132,0.250726224,0.025851065,,,,,,,
4/1/16 17:00,18,9.0,9.09,28,9.3,9.8,15.52244922,0.004347826,,4.347826087,3,37,29,27.70275401,0.02,23,23,0.1,5.738532792,2.530253025,3.161554763,17.06,1.09898787,,0.1314,2.119839685,14.01184893,0.121987931,0.806323455,0.581944444,3,5.738532792,9.349015004,0.928311385,3.581944444,4,3,16.13168861,91,5.70,,,,,,,,,,,,9.55,5%,1.16,0.055,0.239130435,0.074042926,0.424897757,1.234383314,0.042952204,,0.868591582,0.0909,0.19,0.222420161,0.165032401,0.287228132,0.167150816,0.024967599,,,,,,,
4/1/16 18:01,19,8.7,6.87,29,8.7,9.8,35.35666595,0.004347826,,4.347826087,2,33,29,9.240478665,0.01,16,16,0.08,4.590826233,2.328966521,2.997209059,17.46,0.846314272,,0.1743,2.864181859,13.56445032,0.179809552,0.851558267,0.465555556,3,4.590826233,8.079212003,1.03136782,3.465555556,4,3,16.42863218,91,5.70,,,,,,,,,,,,9.25,5%,0.82,0.055,0.239130435,0.074042926,0.339918206,0.89193295,0.043317006,,0.82565914,0.0687,0.19,0.205933246,0.156875237,0.287228132,0.133720653,0.033124763,,,,,,,
4/1/16 19:00,20,8.2,10.09,29,9.1,9.7,19.28881935,0.004347826,,4.347826087,3,35,29,20.78406111,0.03,24,24,0.03,1.721559838,2.378592666,2.549213066,14.49,1.04644263,,0.1446,1.94602551,11.51260667,0.149128683,0.882239137,0.174583333,3,1.721559838,4.904704501,1.03136782,3.174583333,4,3,13.45863218,91,5.70,,,,,,,,,,,,9.4,5%,1.22,0.055,0.239130435,0.074042926,0.127469327,1.22321234,0.047555916,,0.855406888,0.1009,0.19,0.21810744,0.162527309,0.287228132,0.050145245,0.027472691,,,,,,,
4/1/16 20:00,21,6.9,11.21,29,9,9.6,19.28657562,0.004347826,,4.347826087,4,36,30,27.70275401,0.02,23,23,0.1,5.738532792,2.051739518,2.563651453,13.43,1.166336558,,0.1314,1.629284644,10.76934754,0.135530414,0.895837406,0.581944444,3,5.738532792,9.349015004,1.03136782,3.581944444,4,3,12.39863218,91,5.70,,,,,,,,,,,,9.3,5%,1.17,0.055,0.239130435,0.074042926,0.424897757,1.24087639,0.04317814,,0.868591582,0.1121,0.19,0.231892924,0.165032401,0.287228132,0.167150816,0.024967599,,,,,,,
4/1/16 21:00,22,5.9,11.91,29,8.3,9.4,35.34023475,0.004347826,,4.347826087,5,36,30,34.62844251,0.04,36,36,0.01,0.573853279,3.022670025,3.0708525,13.08,1.463539547,,0.1062,1.280137035,10.76849514,0.109580251,0.921787568,0.058194444,3,0.573853279,3.6349015,1.03136782,3.058194444,4,3,12.04863218,91,5.70,,,,,,,,,,,,8.85,5%,1.82,0.055,0.239130435,0.074042926,0.042489776,1.825323363,0.049907877,,0.893752501,0.1191,0.19,0.230664664,0.169812975,0.287228132,0.016715082,0.020187025,,,,,,,
4/1/16 22:00,23,5.7,12.84,28,8.7,9.2,15.51162244,0.004347826,,4.347826087,5,37,32,28.84248949,0.03,20,20,0,0,1.557632399,1.557632399,11.98,0.805801773,,0.1786,1.973515824,9.078172791,0.16576989,0.762541495,0,3,0,3,0.928311385,3,4,3,11.05168861,91,5.70,,,,,,,,,,,,8.95,5%,1.02,0.055,0.239130435,0.074042926,0,1.019803903,0.050990195,,0.821428571,0.1284,0.19,0.22504633,0.156071429,0.287228132,0,0.033928571,,,,,,,
4/1/16 23:00,24,4.8,10.35,30,8.8,9.2,13.29644874,0.004347826,,4.347826087,4,39,31,36.912183,0.03,40,40,0,0,3.8647343,3.8647343,11.77,1.808318264,,0.0980,1.041982117,9.586235476,0.111939452,1.029842956,0,3,0,3,1.141782407,3,4,3,10.62821759,91,5.70,,,,,,,,,,,,9,5%,2.02,0.055,0.239130435,0.074042926,0,2.015564437,0.050389111,,0.901960784,0.1035,0.19,0.223342339,0.171372549,0.287228132,0,0.018627451,,,,,,,
4/2/16,25,3.8,10.25,28,9.2,9.2,0,0.004347826,,4.347826087,4,38,32,27.68413725,0.03,23,23,0,0,2.243902439,2.243902439,11.78,1.044030867,,0.1590,1.725228715,9.1264599,0.147585276,0.78072611,0,3,0,3,0.928311385,3,4,3,10.85168861,92,5.74,,,,,,,,,,,,9.2,5%,1.17,0.055,0.239130435,0.074079252,0,1.165862818,0.050689688,,0.841017488,0.1025,0.19,0.214105479,0.159793323,0.287228132,0,0.030206677,,,,,,,
4/2/16 1:00,26,3.1,11.74,29,8.7,9.1,12.85174072,0.004347826,,4.347826087,5,37,32,28.84248949,0.03,21,21,0,0,1.788756388,1.788756388,11.62,0.898972603,,0.1715,1.816231935,8.772400245,0.176907002,0.854460818,0,3,0,3,1.03136782,3,4,3,10.58863218,92,5.74,,,,,,,,,,,,8.9,5%,1.07,0.055,0.239130435,0.074079252,0,1.070794098,0.050990195,,0.828473413,0.1174,0.19,0.219912828,0.157409949,0.287228132,0,0.032590051,,,,,,,
4/2/16 2:01,27,2.8,12.14,29,8.2,9,25.69453133,0.004347826,,4.347826087,4,41,32,41.50525191,0.03,48,48,0,0,3.953871499,3.953871499,11.35,2.043422733,,0.0831,0.857029251,9.461602929,0.085661779,0.945706041,0,3,0,3,1.03136782,3,4,3,10.31863218,92,5.74,,,,,,,,,,,,8.6,5%,2.41,0.055,0.239130435,0.074079252,0,2.41476937,0.050307695,,0.916943522,0.1214,0.19,0.234288953,0.174219269,0.287228132,0,0.015780731,,,,,,,
4/2/16 3:00,28,2.1,11.22,29,8.1,9.1,32.11816417,0.004347826,,4.347826087,5,40,32,46.12471245,0.04,44,44,0,0,3.921568627,3.921568627,10.91,1.988251243,,0.0899,0.888366203,8.990265977,0.092748905,0.938618915,0,3,0,3,1.03136782,3,4,3,9.87863218,92,5.74,,,,,,,,,,,,8.6,5%,2.22,0.055,0.239130435,0.074079252,0,2.217120881,0.050389111,,0.910071942,0.1122,0.19,0.228667831,0.172913669,0.287228132,0,0.017086331,,,,,,,
4/2/16 4:00,29,1.8,12.11,29,8.6,9.1,16.06374307,0.004347826,,4.347826087,4,39,33,27.67482747,0.03,26,26,0,0,2.146985962,2.146985962,10.8,1.1348756,,0.1433,1.399517504,8.369114676,0.147760433,0.883607387,0,3,0,3,1.03136782,3,4,3,9.76863218,92,5.74,,,,,,,,,,,,8.85,5%,1.32,0.055,0.239130435,0.074079252,0,1.317931882,0.050689688,,0.856733524,0.1211,0.19,0.2257506,0.16277937,0.287228132,0,0.02722063,,,,,,,
4/2/16 5:00,30,1.3,11.91,28,8.6,9.1,15.50982089,0.004347826,,4.347826087,4,38,33,23.06623626,0.04,23,23,0,0,1.931150294,1.931150294,10.55,1.024042743,,0.1590,1.529680225,8.09200839,0.147585276,0.78072611,0,3,0,3,0.928311385,3,4,3,9.621688615,92,5.74,,,,,,,,,,,,8.85,5%,1.17,0.055,0.239130435,0.074079252,0,1.172774488,0.050990195,,0.841017488,0.1191,0.19,0.222530259,0.159793323,0.287228132,0,0.030206677,,,,,,,
4/2/16 6:01,31,1.2,13.79,29,7.9,8.9,32.11071427,0.004347826,,4.347826087,5,41,33,46.10917291,0.03,44,44,0,0,3.190717912,3.190717912,10.85,1.785714286,,0.0899,0.88297052,8.93566166,0.092748905,0.938618915,0,3,0,3,1.03136782,3,4,3,9.81863218,92,5.74,,,,,,,,,,,,8.4,5%,2.22,0.055,0.239130435,0.074079252,0,2.217120881,0.050389111,,0.910071942,0.1379,0.19,0.242314975,0.172913669,0.287228132,0,0.017086331,,,,,,,
4/2/16 7:00,32,1.4,11.32,29,8,9,32.11443837,0.004347826,,4.347826087,4,39,32,32.29273076,0.03,40,40,0,0,3.533568905,3.533568905,9.41,1.929570671,,0.0980,0.821434527,7.557197653,0.101114492,0.930253328,0,3,0,3,1.03136782,3,4,3,8.37863218,92,5.74,,,,,,,,,,,,8.5,5%,2.02,0.055,0.239130435,0.074079252,0,2.020305089,0.050507627,,0.901960784,0.1132,0.19,0.227999541,0.171372549,0.287228132,0,0.018627451,,,,,,,
4/2/16 8:00,33,2.6,9.95,29,9.1,9,-3.213495142,0.004347826,,4.347826087,4,34,33,4.616349502,0.04,6,6,0,0,0.603015075,0.603015075,9.16,0.313971743,,0.4202,3.415391672,4.713240508,0.433347823,0.598019996,0,3,0,3,1.03136782,3,4,3,8.12863218,92,5.74,,,,,,,,,,,,9.05,7%,0.42,0.055,0.239130435,0.074079252,0,0.424264069,0.070710678,,0.579831933,0.0995,0.19,0.178432769,0.110168067,0.287228132,0,0.079831933,,,,,,,
4/2/16 9:00,34,3.3,11.25,28,8.6,9.1,15.50982089,0.004347826,,4.347826087,4,37,32,23.07399159,0.03,22,22,0,0,1.955555556,1.955555556,8.91,1.091269841,,0.1650,1.317110332,6.664578282,0.153186697,0.775124688,0,3,0,3,0.928311385,3,4,3,7.981688615,92,5.74,,,,,,,,,,,,8.85,5%,1.12,0.055,0.239130435,0.074079252,0,1.121784293,0.050990195,,0.834983498,0.1125,0.19,0.218233998,0.158646865,0.287228132,0,0.031353135,,,,,,,
4/2/16 10:00,35,3.7,10.62,29,7.5,9.1,51.37118699,0.004347826,,4.347826087,5,38,31,40.37948529,0.03,50,50,0,0,4.708097928,4.708097928,10.78,2.336448598,,0.0800,0.779890574,8.968741606,0.082509426,0.948858394,0,3,0,3,1.03136782,3,4,3,9.74863218,92,5.74,,,,,,,,,,,,8.3,5%,2.53,0.055,0.239130435,0.074079252,0,2.525381361,0.050507627,,0.92,0.1062,0.19,0.227232216,0.1748,0.287228132,0,0.0152,,,,,,,
4/2/16 11:01,36,4.3,11.44,29,8.6,9.1,16.06374307,0.004347826,,4.347826087,4,37,31,27.69344274,0.03,24,24,0.08,4.586690507,2.097902098,2.498836583,11.68,1.236448551,,0.1320,1.405771378,9.242860802,0.136155267,0.895212552,0.465555556,3,4.586690507,8.074636306,1.03136782,3.465555556,4,3,10.64863218,92,5.74,,,,,,,,,,,,8.85,5%,1.22,0.055,0.239130435,0.074079252,0.3397786,1.263111039,0.044185284,,0.867985732,0.1144,0.19,0.231006589,0.164917289,0.287228132,0.133720653,0.025082711,,,,,,,
4/2/16 12:00,37,5.4,9.3,29,8.7,9.3,19.27985067,0.004347826,,4.347826087,4,36,30,27.70275401,0.03,24,24,0.03,1.72000894,2.580645161,2.765592359,11.67,1.226514494,,0.1446,1.538352278,9.100279902,0.149136375,0.882231445,0.174583333,3,1.72000894,4.902988615,1.03136782,3.174583333,4,3,10.63863218,92,5.74,,,,,,,,,,,,9,5%,1.22,0.055,0.239130435,0.074079252,0.127416975,1.223206886,0.047558572,,0.85539943,0.093,0.19,0.214566039,0.162525892,0.287228132,0.050145245,0.027474108,,,,,,,
4/2/16 13:00,38,6.8,9.01,29,8.8,9.3,16.06747571,0.004347826,,4.347826087,3,38,30,27.69344274,0.01,26,26,0.05,2.866681567,2.885682575,3.203849231,11.56,1.403338919,,0.1309,1.378212862,9.150419318,0.135007508,0.896360312,0.290972222,3,2.866681567,6.171647691,1.03136782,3.290972222,4,3,10.52863218,92,5.74,,,,,,,,,,,,9.05,5%,1.31,0.055,0.239130435,0.074079252,0.212361625,1.327216527,0.045977454,,0.869098584,0.0901,0.19,0.217209393,0.165128731,0.287228132,0.083575408,0.024871269,,,,,,,
4/2/16 14:00,39,6.2,9.23,28,8.3,9.4,34.12160596,0.004347826,,4.347826087,4,34,30,18.47472099,0.03,24,24,0.09,5.16002682,2.600216685,3.159266178,11.75,1.389896417,,0.1298,1.404172932,9.417515683,0.120453449,0.807857936,0.52375,3,5.16002682,8.708965844,0.928311385,3.52375,4,3,10.82168861,92,5.74,,,,,,,,,,,,8.85,5%,1.24,0.055,0.239130435,0.074079252,0.382250926,1.294648898,0.04439807,,0.870244563,0.0923,0.19,0.222217584,0.165346467,0.287228132,0.150435734,0.024653533,,,,,,,
4/2/16 15:00,40,6.4,10.77,30,8.8,9.3,16.62152659,0.005263158,,5.263157895,4,36,30,27.70275401,0.02,24,24,0.02,1.146672627,2.228412256,2.334881395,11.7,1.119122057,,0.1731,1.827355343,8.73086225,0.197613107,0.9441693,0.116388889,3,1.146672627,4.268659076,1.141782407,3.116388889,4,3,10.55821759,92,5.74,,,,,,,,,,,,9.05,5%,1.22,0.055,0.289473684,0.074079252,0.08494465,1.219514491,0.048496058,,0.826925774,0.1077,0.19,0.21647386,0.157115897,0.287228132,0.033430163,0.032884103,,,,,,,
4/2/16 16:01,41,6.2,10.18,28,8.8,9.2,12.41001882,0.005263158,,5.263157895,4,35,30,23.08951254,0.03,21,21,0.03,1.72000894,2.062868369,2.23182799,11.49,1.048454497,,0.1881,1.986474052,8.575214562,0.174599588,0.753711798,0.174583333,3,1.72000894,4.902988615,0.928311385,3.174583333,4,3,10.56168861,92,5.74,,,,,,,,,,,,9,5%,1.07,0.055,0.289473684,0.074079252,0.127416975,1.078348314,0.047462495,,0.811917003,0.1018,0.19,0.212451435,0.15426423,0.287228132,0.050145245,0.03573577,,,,,,,
4/2/16 17:01,42,6.3,10.94,29,8.8,9.3,16.06747571,0.005263158,,5.263157895,4,36,30,27.70275401,0.03,28,28,0.02,1.146672627,2.559414991,2.664229673,11.36,1.307025678,,0.1530,1.579816616,8.748815565,0.157752933,0.873614887,0.116388889,3,1.146672627,4.268659076,1.03136782,3.116388889,4,3,10.32863218,92,5.74,,,,,,,,,,,,9.05,5%,1.42,0.055,0.289473684,0.074079252,0.08494465,1.42185092,0.048782615,,0.847044934,0.1094,0.19,0.220104089,0.160938537,0.287228132,0.033430163,0.029061463,,,,,,,
4/2/16 18:00,43,6.7,8.01,29,9,9.4,12.85622196,0.005263158,,5.263157895,3,35,29,20.78406111,0.02,27,27,0.03,1.72000894,3.370786517,3.585519218,11.65,1.460834636,,0.1549,1.644565324,8.974066856,0.159733544,0.871634276,0.174583333,3,1.72000894,4.902988615,1.03136782,3.174583333,4,3,10.61863218,92,5.74,,,,,,,,,,,,9.2,5%,1.37,0.055,0.289473684,0.074079252,0.127416975,1.374539954,0.047860011,,0.845124561,0.0801,0.19,0.207785543,0.160573667,0.287228132,0.050145245,0.029426333,,,,,,,
4/2/16 19:01,44,6.8,11.18,28,9.2,9.2,0,0.005263158,,5.263157895,5,38,31,40.37948529,0.03,23,23,0,0,2.057245081,2.057245081,10.03,1.084394154,,0.1862,1.694914081,7.406774534,0.172869904,0.755441481,0,3,0,3,0.928311385,3,4,3,9.101688615,92,5.74,,,,,,,,,,,,9.2,5%,1.16,0.055,0.289473684,0.074079252,0,1.161675426,0.050507627,,0.813780261,0.1118,0.19,0.214958236,0.15461825,0.287228132,0,0.03538175,,,,,,,
4/2/16 20:00,45,7.0,8.81,29,8.7,9.3,19.27985067,0.005263158,,5.263157895,3,36,31,17.31131063,0.03,23,23,0,0,2.610669694,2.610669694,10.67,1.180698152,,0.1862,1.794903572,7.843728608,0.192061047,0.839306773,0,3,0,3,1.03136782,3,4,3,9.63863218,92,5.74,,,,,,,,,,,,9,5%,1.17,0.055,0.289473684,0.074079252,0,1.172774488,0.050990195,,0.813780261,0.0881,0.19,0.203640401,0.15461825,0.287228132,0,0.03538175,,,,,,,
